      8 Micronycteris
      8 Molossus
      8 Natalus
      8 Neacomys
      8 Nyctalus
      8 Petaurista
      8 Pseudochirulus
      8 Steatomys
      8 Taterillus
      9 Abrothrix
      9 Capra
      9 Geomys
      9 Hylopetes
      9 Marmosa
      9 Necromys
      9 Paramelomys
      9 Perognathus
      9 Petinomys
      9 Propithecus
      9 Spalax
      9 Sphiggurus
      9 Sus
      9 Talpa
      9 Thomomys
      9 Tragelaphus
      9 Vespadelus
     10 Antechinus
     10 Apomys
     10 Callithrix
     10 Cryptomys
     10 Emballonura
     10 Funisciurus
     10 Lonchophylla
     10 Mazama
     10 Mico
     10 Mormopterus
     10 Rhogeessa
     10 Rousettus
     10 Tarsius
     10 Uromys
     11 Aethomys
     11 Aotus
     11 Dasyprocta
     11 Dendromus
     11 Elephantulus
     11 Eliurus
     11 Eumops
     11 Grammomys
     11 Lemniscomys
     11 Myodes
     11 Orthogeomys
     11 Paraxerus
     11 Plecotus
     11 Presbytis
     11 Trinomys
     11 Vulpes
     12 Allactaga
     12 Alticola
     12 Cebus
     12 Gerbilliscus
     12 Glauconycteris
     12 Nyctophilus
     12 Phyllomys
     12 Sylvisorex
     13 Calomys
     13 Dobsonia
     13 Eulemur
     13 Macropus
     13 Muntiacus
     13 Phalanger
     13 Sicista
     13 Sigmodon
     13 Thylamys
     14 Alouatta
     14 Dendrolagus
     14 Genetta
     14 Graphiurus
     14 Herpestes
     14 Marmota
     14 Mesoplodon
     14 Myosorex
     14 Phyllotis
     14 Scotophilus
     14 Taphozous
     15 Callosciurus
     15 Cephalophus
     15 Lophuromys
     15 Marmosops
     15 Microcebus
     15 Nyctimene
     15 Oecomys
     15 Otomys
     15 Platyrrhinus
     15 Saguinus
     15 Sturnira
     15 Sundasciurus
     15 Tupaia
     16 Lasiurus
     16 Murina
     16 Nycteris
     16 Oxymycterus
     16 Petrogale
     16 Praomys
     16 Trachypithecus
     17 Chaetodipus
     17 Maxomys
     17 Meriones
     17 Mustela
     17 Niviventer
     17 Sylvilagus
     18 Acomys
     18 Cercopithecus
     18 Rhipidomys
     18 Suncus
     19 Neotoma
     19 Oligoryzomys
     20 Apodemus
     20 Artibeus
     20 Sminthopsis
     21 Dipodomys
     21 Microgale
     21 Monodelphis
     21 Pseudomys
     21 Reithrodontomys
     22 Kerivoula
     22 Macaca
     22 Melomys
     24 Eptesicus
     24 Lepilemur
     24 Miniopterus
     25 Proechimys
     25 Tamias
     28 Sciurus
     30 Callicebus
     30 Cryptotis
     30 Ochotona
     32 Lepus
     36 Thomasomys
     39 Mus
     42 Akodon
     42 Spermophilus
     42 Tadarida
     48 Gerbillus
     56 Peromyscus
     60 Ctenomys
     61 Pteropus
     62 Pipistrellus
     63 Rattus
     64 Microtus
     69 Hipposideros
     74 Rhinolophus
     78 Sorex
    102 Myotis
    173 Crocidura
